Devices
1000
,,AMTI7377 - Force,,,AMTI7377 - Moment,,,AMTI7377 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
316,4,0,0,0,0,0,0,200,300,0
316,5,0,0,0,0,0,0,200,300,0
316,6,0,0,0,0,0,0,200,300,0
316,7,0,0,0,0,0,0,200,300,0
316,8,0,0,0,0,0,0,200,300,0
316,9,0,0,0,0,0,0,200,300,0
317,0,0,0,0,0,0,0,200,300,0
317,1,0,0,0,0,0,0,200,300,0
317,2,0,0,0,0,0,0,200,300,0
317,3,0,0,0,0,0,0,200,300,0
317,4,0,0,0,0,0,0,200,300,0
317,5,0,0,0,0,0,0,200,300,0
317,6,0,0,0,0,0,0,200,300,0
317,7,0,0,0,0,0,0,200,300,0
317,8,0,0,0,0,0,0,200,300,0
317,9,0,0,0,0,0,0,200,300,0
318,0,0,0,0,0,0,0,200,300,0
318,1,0,0,0,0,0,0,200,300,0
318,2,0,0,0,0,0,0,200,300,0
318,3,0,0,0,0,0,0,200,300,0
318,4,0,0,0,0,0,0,200,300,0
318,5,0,0,0,0,0,0,200,300,0
318,6,0,0,0,0,0,0,200,300,0
318,7,0,0,0,0,0,0,200,300,0
318,8,0,0,0,0,0,0,200,300,0
318,9,0,0,0,0,0,0,200,300,0
319,0,0,0,0,0,0,0,200,300,0
319,1,0,0,0,0,0,0,200,300,0
319,2,0,0,0,0,0,0,200,300,0
319,3,0,0,0,0,0,0,200,300,0
319,4,0,0,0,0,0,0,200,300,0
319,5,0,0,0,0,0,0,200,300,0
319,6,0,0,0,0,0,0,200,300,0
319,7,0,0,0,0,0,0,200,300,0
319,8,0,0,0,0,0,0,200,300,0
319,9,0,0,0,0,0,0,200,300,0
320,0,0,0,0,0,0,0,200,300,0
320,1,0,0,0,0,0,0,200,300,0
320,2,0,0,0,0,0,0,200,300,0
320,3,0,0,0,0,0,0,200,300,0
320,4,0,0,0,0,0,0,200,300,0
320,5,0,0,0,0,0,0,200,300,0
320,6,0,0,0,0,0,0,200,300,0
320,7,0,0,0,0,0,0,200,300,0
320,8,0,0,0,0,0,0,200,300,0
320,9,0,0,0,0,0,0,200,300,0
321,0,0,0,0,0,0,0,200,300,0
321,1,0,0,0,0,0,0,200,300,0
321,2,0,0,0,0,0,0,200,300,0
321,3,0,0,0,0,0,0,200,300,0
321,4,0,0,0,0,0,0,200,300,0
321,5,0,0,0,0,0,0,200,300,0
321,6,0,0,0,0,0,0,200,300,0
321,7,0,0,0,0,0,0,200,300,0
321,8,0,0,0,0,0,0,200,300,0
321,9,0,0,0,0,0,0,200,300,0
322,0,0,0,0,0,0,0,200,300,0
322,1,0,0,0,0,0,0,200,300,0
322,2,0,0,0,0,0,0,200,300,0
322,3,0,0,0,0,0,0,200,300,0
322,4,0,0,0,0,0,0,200,300,0
322,5,0,0,0,0,0,0,200,300,0
322,6,0,0,0,0,0,0,200,300,0
322,7,0,0,0,0,0,0,200,300,0
322,8,0,0,0,0,0,0,200,300,0
322,9,0,0,0,0,0,0,200,300,0
323,0,0,0,0,0,0,0,200,300,0
323,1,0,0,0,0,0,0,200,300,0
323,2,0,0,0,0,0,0,200,300,0
323,3,0,0,0,0,0,0,200,300,0
323,4,0,0,0,0,0,0,200,300,0
323,5,0,0,0,0,0,0,200,300,0
323,6,0,0,0,0,0,0,200,300,0
323,7,0,0,0,0,0,0,200,300,0
323,8,0,0,0,0,0,0,200,300,0
323,9,0,0,0,0,0,0,200,300,0
324,0,0,0,0,0,0,0,200,300,0
324,1,0,0,0,0,0,0,200,300,0
324,2,0,0,0,0,0,0,200,300,0
324,3,0,0,0,0,0,0,200,300,0
324,4,0,0,0,0,0,0,200,300,0
324,5,0,0,0,0,0,0,200,300,0
324,6,0,0,0,0,0,0,200,300,0
324,7,0,0,0,0,0,0,200,300,0
324,8,0,0,0,0,0,0,200,300,0
324,9,0,0,0,0,0,0,200,300,0
325,0,0,0,0,0,0,0,200,300,0
325,1,0,0,0,0,0,0,200,300,0
325,2,0,0,0,0,0,0,200,300,0
325,3,0,0,0,0,0,0,200,300,0
325,4,0,0,0,0,0,0,200,300,0
325,5,0,0,0,0,0,0,200,300,0
325,6,0,0,0,0,0,0,200,300,0
325,7,0,0,0,0,0,0,200,300,0
325,8,0,0,0,0,0,0,200,300,0
325,9,0,0,0,0,0,0,200,300,0
326,0,0,0,0,0,0,0,200,300,0
326,1,0,0,0,0,0,0,200,300,0
326,2,0,0,0,0,0,0,200,300,0
326,3,0,0,0,0,0,0,200,300,0
326,4,0,0,0,0,0,0,200,300,0
326,5,0,0,0,0,0,0,200,300,0
326,6,0,0,0,0,0,0,200,300,0
326,7,0,0,0,0,0,0,200,300,0
326,8,0,0,0,0,0,0,200,300,0
326,9,0,0,0,0,0,0,200,300,0
327,0,0,0,0,0,0,0,200,300,0
327,1,0,0,0,0,0,0,200,300,0
327,2,0,0,0,0,0,0,200,300,0
327,3,0,0,0,0,0,0,200,300,0
327,4,0,0,0,0,0,0,200,300,0
327,5,0,0,0,0,0,0,200,300,0
327,6,0,0,0,0,0,0,200,300,0
327,7,0,0,0,0,0,0,200,300,0
327,8,0,0,0,0,0,0,200,300,0
327,9,0,0,0,0,0,0,200,300,0
328,0,0,0,0,0,0,0,200,300,0
328,1,0,0,0,0,0,0,200,300,0
328,2,0,0,0,0,0,0,200,300,0
328,3,0,0,0,0,0,0,200,300,0
328,4,0,0,0,0,0,0,200,300,0
328,5,0,0,0,0,0,0,200,300,0
328,6,0,0,0,0,0,0,200,300,0
328,7,0,0,0,0,0,0,200,300,0
328,8,0,0,0,0,0,0,200,300,0
328,9,0,0,0,0,0,0,200,300,0
329,0,0,0,0,0,0,0,200,300,0
329,1,0,0,0,0,0,0,200,300,0
329,2,0,0,0,0,0,0,200,300,0
329,3,0,0,0,0,0,0,200,300,0
329,4,0,0,0,0,0,0,200,300,0
329,5,0,0,0,0,0,0,200,300,0
329,6,0,0,0,0,0,0,200,300,0
329,7,0,0,0,0,0,0,200,300,0
329,8,0,0,0,0,0,0,200,300,0
329,9,0,0,0,0,0,0,200,300,0
330,0,0,0,0,0,0,0,200,300,0
330,1,0,0,0,0,0,0,200,300,0
330,2,0,0,0,0,0,0,200,300,0
330,3,0,0,0,0,0,0,200,300,0
330,4,0,0,0,0,0,0,200,300,0
330,5,0,0,0,0,0,0,200,300,0
330,6,0,0,0,0,0,0,200,300,0
330,7,0,0,0,0,0,0,200,300,0
330,8,0,0,0,0,0,0,200,300,0
330,9,0,0,0,0,0,0,200,300,0
331,0,0,0,0,0,0,0,200,300,0
331,1,0,0,0,0,0,0,200,300,0
331,2,0,0,0,0,0,0,200,300,0
331,3,0,0,0,0,0,0,200,300,0
331,4,0,0,0,0,0,0,200,300,0
331,5,0,0,0,0,0,0,200,300,0
331,6,0,0,0,0,0,0,200,300,0
331,7,0,0,0,0,0,0,200,300,0
331,8,0,0,0,0,0,0,200,300,0
331,9,0,0,0,0,0,0,200,300,0
332,0,0,0,0,0,0,0,200,300,0
332,1,0,0,0,0,0,0,200,300,0
332,2,0,0,0,0,0,0,200,300,0
332,3,0,0,0,0,0,0,200,300,0
332,4,0,0,0,0,0,0,200,300,0
332,5,0,0,0,0,0,0,200,300,0
332,6,0,0,0,0,0,0,200,300,0
332,7,0,0,0,0,0,0,200,300,0
332,8,0,0,0,0,0,0,200,300,0
332,9,0,0,0,0,0,0,200,300,0
333,0,0,0,0,0,0,0,200,300,0
333,1,0,0,0,0,0,0,200,300,0
333,2,0,0,0,0,0,0,200,300,0
333,3,0,0,0,0,0,0,200,300,0
333,4,0,0,0,0,0,0,200,300,0
333,5,0,0,0,0,0,0,200,300,0
333,6,0,0,0,0,0,0,200,300,0
333,7,0,0,0,0,0,0,200,300,0
333,8,0,0,0,0,0,0,200,300,0
333,9,0,0,0,0,0,0,200,300,0
334,0,0,0,0,0,0,0,200,300,0
334,1,0,0,0,0,0,0,200,300,0
334,2,0,0,0,0,0,0,200,300,0
334,3,0,0,0,0,0,0,200,300,0
334,4,0,0,0,0,0,0,200,300,0
334,5,0,0,0,0,0,0,200,300,0
334,6,0,0,0,0,0,0,200,300,0
334,7,0,0,0,0,0,0,200,300,0
334,8,0,0,0,0,0,0,200,300,0
334,9,0,0,0,0,0,0,200,300,0
335,0,0,0,0,0,0,0,200,300,0
335,1,0,0,0,0,0,0,200,300,0
335,2,0,0,0,0,0,0,200,300,0
335,3,0,0,0,0,0,0,200,300,0
335,4,0,0,0,0,0,0,200,300,0
335,5,0,0,0,0,0,0,200,300,0
335,6,0,0,0,0,0,0,200,300,0
335,7,0,0,0,0,0,0,200,300,0
335,8,0,0,0,0,0,0,200,300,0
335,9,0,0,0,0,0,0,200,300,0
336,0,0,0,0,0,0,0,200,300,0
336,1,0,0,0,0,0,0,200,300,0
336,2,0,0,0,0,0,0,200,300,0
336,3,0,0,0,0,0,0,200,300,0
336,4,0,0,0,0,0,0,200,300,0
336,5,0,0,0,0,0,0,200,300,0
336,6,0,0,0,0,0,0,200,300,0
336,7,0,0,0,0,0,0,200,300,0
336,8,0,0,0,0,0,0,200,300,0
336,9,0,0,0,0,0,0,200,300,0
337,0,0,0,0,0,0,0,200,300,0
337,1,0,0,0,0,0,0,200,300,0
337,2,0,0,0,0,0,0,200,300,0
337,3,0,0,0,0,0,0,200,300,0
337,4,0,0,0,0,0,0,200,300,0
337,5,0,0,0,0,0,0,200,300,0
337,6,0,0,0,0,0,0,200,300,0
337,7,0,0,0,0,0,0,200,300,0
337,8,0,0,0,0,0,0,200,300,0
337,9,0,0,0,0,0,0,200,300,0
338,0,0,0,0,0,0,0,200,300,0
338,1,0,0,0,0,0,0,200,300,0
338,2,0,0,0,0,0,0,200,300,0
338,3,0,0,0,0,0,0,200,300,0
338,4,0,0,0,0,0,0,200,300,0
338,5,0,0,0,0,0,0,200,300,0
338,6,0,0,0,0,0,0,200,300,0
338,7,0,0,0,0,0,0,200,300,0
338,8,0,0,0,0,0,0,200,300,0
338,9,0,0,0,0,0,0,200,300,0
339,0,0,0,0,0,0,0,200,300,0
339,1,0,0,0,0,0,0,200,300,0
339,2,0,0,0,0,0,0,200,300,0
339,3,0,0,0,0,0,0,200,300,0
339,4,0,0,0,0,0,0,200,300,0
339,5,0,0,0,0,0,0,200,300,0
339,6,0,0,0,0,0,0,200,300,0
339,7,0,0,0,0,0,0,200,300,0
339,8,0,0,0,0,0,0,200,300,0
339,9,0,0,0,0,0,0,200,300,0
340,0,0,0,0,0,0,0,200,300,0
340,1,0,0,0,0,0,0,200,300,0
340,2,0,0,0,0,0,0,200,300,0
340,3,0,0,0,0,0,0,200,300,0
340,4,0,0,0,0,0,0,200,300,0
340,5,0,0,0,0,0,0,200,300,0
340,6,0,0,0,0,0,0,200,300,0
340,7,0,0,0,0,0,0,200,300,0
340,8,0,0,0,0,0,0,200,300,0
340,9,0,0,0,0,0,0,200,300,0
341,0,0,0,0,0,0,0,200,300,0
341,1,0,0,0,0,0,0,200,300,0
341,2,0,0,0,0,0,0,200,300,0
341,3,0,0,0,0,0,0,200,300,0
341,4,0,0,0,0,0,0,200,300,0
341,5,0,0,0,0,0,0,200,300,0
341,6,0,0,0,0,0,0,200,300,0
341,7,0,0,0,0,0,0,200,300,0
341,8,0,0,0,0,0,0,200,300,0
341,9,0,0,0,0,0,0,200,300,0
342,0,0,0,0,0,0,0,200,300,0
342,1,0,0,0,0,0,0,200,300,0
342,2,0,0,0,0,0,0,200,300,0
342,3,0,0,0,0,0,0,200,300,0
342,4,0,0,0,0,0,0,200,300,0
342,5,0,0,0,0,0,0,200,300,0
342,6,0,0,0,0,0,0,200,300,0
342,7,0,0,0,0,0,0,200,300,0
342,8,0,0,0,0,0,0,200,300,0
342,9,0,0,0,0,0,0,200,300,0
343,0,0,0,0,0,0,0,200,300,0
343,1,0,0,0,0,0,0,200,300,0
343,2,0,0,0,0,0,0,200,300,0
343,3,0,0,0,0,0,0,200,300,0
343,4,0,0,0,0,0,0,200,300,0
343,5,0,0,0,0,0,0,200,300,0
343,6,0,0,0,0,0,0,200,300,0
343,7,0,0,0,0,0,0,200,300,0
343,8,0,0,0,0,0,0,200,300,0
343,9,0,0,0,0,0,0,200,300,0
344,0,0,0,0,0,0,0,200,300,0
344,1,0,0,0,0,0,0,200,300,0
344,2,0,0,0,0,0,0,200,300,0
344,3,0,0,0,0,0,0,200,300,0
344,4,0,0,0,0,0,0,200,300,0
344,5,0,0,0,0,0,0,200,300,0
344,6,0,0,0,0,0,0,200,300,0
344,7,0,0,0,0,0,0,200,300,0
344,8,0,0,0,0,0,0,200,300,0
344,9,0,0,0,0,0,0,200,300,0
345,0,0,0,0,0,0,0,200,300,0
345,1,0,0,0,0,0,0,200,300,0
345,2,0,0,0,0,0,0,200,300,0
345,3,0,0,0,0,0,0,200,300,0
345,4,0,0,0,0,0,0,200,300,0
345,5,0,0,0,0,0,0,200,300,0
345,6,0,0,0,0,0,0,200,300,0
345,7,0,0,0,0,0,0,200,300,0
345,8,0,0,0,0,0,0,200,300,0
345,9,0,0,0,0,0,0,200,300,0
346,0,0,0,0,0,0,0,200,300,0
346,1,0,0,0,0,0,0,200,300,0
346,2,0,0,0,0,0,0,200,300,0
346,3,0,0,0,0,0,0,200,300,0
346,4,0,0,0,0,0,0,200,300,0
346,5,0,0,0,0,0,0,200,300,0
346,6,0,0,0,0,0,0,200,300,0
346,7,0,0,0,0,0,0,200,300,0
346,8,0,0,0,0,0,0,200,300,0
346,9,0,0,0,0,0,0,200,300,0
347,0,0,0,0,0,0,0,200,300,0
347,1,0,0,0,0,0,0,200,300,0
347,2,0,0,0,0,0,0,200,300,0
347,3,0,0,0,0,0,0,200,300,0
347,4,0,0,0,0,0,0,200,300,0
347,5,0,0,0,0,0,0,200,300,0
347,6,0,0,0,0,0,0,200,300,0
347,7,0,0,0,0,0,0,200,300,0
347,8,0,0,0,0,0,0,200,300,0
347,9,0,0,0,0,0,0,200,300,0
348,0,0,0,0,0,0,0,200,300,0
348,1,0,0,0,0,0,0,200,300,0
348,2,0,0,0,0,0,0,200,300,0
348,3,0,0,0,0,0,0,200,300,0
348,4,0,0,0,0,0,0,200,300,0
348,5,0,0,0,0,0,0,200,300,0
348,6,0,0,0,0,0,0,200,300,0
348,7,0,0,0,0,0,0,200,300,0
348,8,0,0,0,0,0,0,200,300,0
348,9,0,0,0,0,0,0,200,300,0
349,0,0,0,0,0,0,0,200,300,0
349,1,0,0,0,0,0,0,200,300,0
349,2,0,0,0,0,0,0,200,300,0
349,3,0,0,0,0,0,0,200,300,0
349,4,0,0,0,0,0,0,200,300,0
349,5,0,0,0,0,0,0,200,300,0
349,6,0,0,0,0,0,0,200,300,0
349,7,0,0,0,0,0,0,200,300,0
349,8,0,0,0,0,0,0,200,300,0
349,9,0,0,0,0,0,0,200,300,0
350,0,0,0,0,0,0,0,200,300,0
350,1,0,0,0,0,0,0,200,300,0
350,2,0,0,0,0,0,0,200,300,0
350,3,0,0,0,0,0,0,200,300,0
350,4,0,0,0,0,0,0,200,300,0
350,5,0,0,0,0,0,0,200,300,0
350,6,0,0,0,0,0,0,200,300,0
350,7,0,0,0,0,0,0,200,300,0
350,8,0,0,0,0,0,0,200,300,0
350,9,0,0,0,0,0,0,200,300,0
351,0,0,0,0,0,0,0,200,300,0
351,1,0,0,0,0,0,0,200,300,0
351,2,0,0,0,0,0,0,200,300,0
351,3,0,0,0,0,0,0,200,300,0
351,4,0,0,0,0,0,0,200,300,0
351,5,0,0,0,0,0,0,200,300,0
351,6,0,0,0,0,0,0,200,300,0
351,7,0,0,0,0,0,0,200,300,0
351,8,0,0,0,0,0,0,200,300,0
351,9,0,0,0,0,0,0,200,300,0
352,0,0,0,0,0,0,0,200,300,0
352,1,0,0,0,0,0,0,200,300,0
352,2,0,0,0,0,0,0,200,300,0
352,3,0,0,0,0,0,0,200,300,0
352,4,0,0,0,0,0,0,200,300,0
352,5,0,0,0,0,0,0,200,300,0
352,6,0,0,0,0,0,0,200,300,0
352,7,0,0,0,0,0,0,200,300,0
352,8,0,0,0,0,0,0,200,300,0
352,9,0,0,0,0,0,0,200,300,0
353,0,0,0,0,0,0,0,200,300,0
353,1,0,0,0,0,0,0,200,300,0
353,2,0,0,0,0,0,0,200,300,0
353,3,0,0,0,0,0,0,200,300,0
353,4,0,0,0,0,0,0,200,300,0
353,5,0,0,0,0,0,0,200,300,0
353,6,0,0,0,0,0,0,200,300,0
353,7,0,0,0,0,0,0,200,300,0
353,8,0,0,0,0,0,0,200,300,0
353,9,0,0,0,0,0,0,200,300,0
354,0,0,0,0,0,0,0,200,300,0
354,1,0,0,0,0,0,0,200,300,0
354,2,0,0,0,0,0,0,200,300,0
354,3,0,0,0,0,0,0,200,300,0
354,4,0,0,0,0,0,0,200,300,0
354,5,0,0,0,0,0,0,200,300,0
354,6,0,0,0,0,0,0,200,300,0
354,7,0,0,0,0,0,0,200,300,0
354,8,0,0,0,0,0,0,200,300,0
354,9,0,0,0,0,0,0,200,300,0
355,0,0,0,0,0,0,0,200,300,0
355,1,0,0,0,0,0,0,200,300,0
355,2,0,0,0,0,0,0,200,300,0
355,3,0,0,0,0,0,0,200,300,0
355,4,0,0,0,0,0,0,200,300,0
355,5,0,0,0,0,0,0,200,300,0
355,6,0,0,0,0,0,0,200,300,0
355,7,0,0,0,0,0,0,200,300,0
355,8,0,0,0,0,0,0,200,300,0
355,9,0,0,0,0,0,0,200,300,0
356,0,0,0,0,0,0,0,200,300,0
356,1,0,0,0,0,0,0,200,300,0
356,2,0,0,0,0,0,0,200,300,0
356,3,0,0,0,0,0,0,200,300,0
356,4,0,0,0,0,0,0,200,300,0
356,5,0,0,0,0,0,0,200,300,0
356,6,0,0,0,0,0,0,200,300,0
356,7,0,0,0,0,0,0,200,300,0
356,8,0,0,0,0,0,0,200,300,0
356,9,0,0,0,0,0,0,200,300,0
357,0,0,0,0,0,0,0,200,300,0
357,1,0,0,0,0,0,0,200,300,0
357,2,0,0,0,0,0,0,200,300,0
357,3,0,0,0,0,0,0,200,300,0
357,4,0,0,0,0,0,0,200,300,0
357,5,0,0,0,0,0,0,200,300,0
357,6,0,0,0,0,0,0,200,300,0
357,7,0,0,0,0,0,0,200,300,0
357,8,0,0,0,0,0,0,200,300,0
357,9,0,0,0,0,0,0,200,300,0
358,0,0,0,0,0,0,0,200,300,0
358,1,0,0,0,0,0,0,200,300,0
358,2,0,0,0,0,0,0,200,300,0
358,3,0,0,0,0,0,0,200,300,0
358,4,0,0,0,0,0,0,200,300,0
358,5,0,0,0,0,0,0,200,300,0
358,6,0,0,0,0,0,0,200,300,0
358,7,0,0,0,0,0,0,200,300,0
358,8,0,0,0,0,0,0,200,300,0
358,9,0,0,0,0,0,0,200,300,0
359,0,0,0,0,0,0,0,200,300,0
359,1,0,0,0,0,0,0,200,300,0
359,2,0,0,0,0,0,0,200,300,0
359,3,0,0,0,0,0,0,200,300,0
359,4,0,0,0,0,0,0,200,300,0
359,5,0,0,0,0,0,0,200,300,0
359,6,0,0,0,0,0,0,200,300,0
359,7,0,0,0,0,0,0,200,300,0
359,8,0,0,0,0,0,0,200,300,0
359,9,0,0,0,0,0,0,200,300,0
360,0,0,0,0,0,0,0,200,300,0
360,1,0,0,0,0,0,0,200,300,0
360,2,0,0,0,0,0,0,200,300,0
360,3,0,0,0,0,0,0,200,300,0
360,4,0,0,0,0,0,0,200,300,0
360,5,0,0,0,0,0,0,200,300,0
360,6,0,0,0,0,0,0,200,300,0
360,7,0,0,0,0,0,0,200,300,0
360,8,0,0,0,0,0,0,200,300,0
360,9,0,0,0,0,0,0,200,300,0
361,0,0,0,0,0,0,0,200,300,0
361,1,0,0,0,0,0,0,200,300,0
361,2,0,0,0,0,0,0,200,300,0
361,3,0,0,0,0,0,0,200,300,0
361,4,0,0,0,0,0,0,200,300,0
361,5,0,0,0,0,0,0,200,300,0
361,6,0,0,0,0,0,0,200,300,0
361,7,0,0,0,0,0,0,200,300,0
361,8,0,0,0,0,0,0,200,300,0
361,9,0,0,0,0,0,0,200,300,0
362,0,0,0,0,0,0,0,200,300,0
362,1,0,0,0,0,0,0,200,300,0
362,2,0,0,0,0,0,0,200,300,0
362,3,0,0,0,0,0,0,200,300,0
362,4,0,0,0,0,0,0,200,300,0
362,5,0,0,0,0,0,0,200,300,0
362,6,0,0,0,0,0,0,200,300,0
362,7,0,0,0,0,0,0,200,300,0
362,8,0,0,0,0,0,0,200,300,0
362,9,0,0,0,0,0,0,200,300,0
363,0,0,0,0,0,0,0,200,300,0
363,1,0,0,0,0,0,0,200,300,0
363,2,0,0,0,0,0,0,200,300,0
363,3,0,0,0,0,0,0,200,300,0
363,4,0,0,0,0,0,0,200,300,0
363,5,0,0,0,0,0,0,200,300,0
363,6,0,0,0,0,0,0,200,300,0
363,7,0,0,0,0,0,0,200,300,0
363,8,0,0,0,0,0,0,200,300,0
363,9,0,0,0,0,0,0,200,300,0
364,0,0,0,0,0,0,0,200,300,0
364,1,0,0,0,0,0,0,200,300,0
364,2,0,0,0,0,0,0,200,300,0
364,3,0,0,0,0,0,0,200,300,0
364,4,0,0,0,0,0,0,200,300,0
364,5,0,0,0,0,0,0,200,300,0
364,6,0,0,0,0,0,0,200,300,0
364,7,0,0,0,0,0,0,200,300,0
364,8,0,0,0,0,0,0,200,300,0
364,9,0,0,0,0,0,0,200,300,0
365,0,0,0,0,0,0,0,200,300,0
365,1,0,0,0,0,0,0,200,300,0
365,2,0,0,0,0,0,0,200,300,0
365,3,0,0,0,0,0,0,200,300,0
365,4,0,0,0,0,0,0,200,300,0
365,5,0,0,0,0,0,0,200,300,0
365,6,0,0,0,0,0,0,200,300,0
365,7,0,0,0,0,0,0,200,300,0
365,8,0,0,0,0,0,0,200,300,0
365,9,0,0,0,0,0,0,200,300,0
366,0,0,0,0,0,0,0,200,300,0
366,1,0,0,0,0,0,0,200,300,0
366,2,0,0,0,0,0,0,200,300,0
366,3,0,0,0,0,0,0,200,300,0
366,4,0,0,0,0,0,0,200,300,0
366,5,0,0,0,0,0,0,200,300,0
366,6,0,0,0,0,0,0,200,300,0
366,7,0,0,0,0,0,0,200,300,0
366,8,0,0,0,0,0,0,200,300,0
366,9,0,0,0,0,0,0,200,300,0
367,0,0,0,0,0,0,0,200,300,0
367,1,0,0,0,0,0,0,200,300,0
367,2,0,0,0,0,0,0,200,300,0
367,3,0,0,0,0,0,0,200,300,0
367,4,0,0,0,0,0,0,200,300,0
367,5,0,0,0,0,0,0,200,300,0
367,6,0,0,0,0,0,0,200,300,0
367,7,0,0,0,0,0,0,200,300,0
367,8,0,0,0,0,0,0,200,300,0
367,9,0,0,0,0,0,0,200,300,0
368,0,0,0,0,0,0,0,200,300,0
368,1,0,0,0,0,0,0,200,300,0
368,2,0,0,0,0,0,0,200,300,0
368,3,0,0,0,0,0,0,200,300,0
368,4,0,0,0,0,0,0,200,300,0
368,5,0,0,0,0,0,0,200,300,0
368,6,0,0,0,0,0,0,200,300,0
368,7,0,0,0,0,0,0,200,300,0
368,8,0,0,0,0,0,0,200,300,0
368,9,0,0,0,0,0,0,200,300,0
369,0,0,0,0,0,0,0,200,300,0
369,1,0,0,0,0,0,0,200,300,0
369,2,0,0,0,0,0,0,200,300,0
369,3,0,0,0,0,0,0,200,300,0
369,4,0,0,0,0,0,0,200,300,0
369,5,0,0,0,0,0,0,200,300,0
369,6,0,0,0,0,0,0,200,300,0
369,7,0,0,0,0,0,0,200,300,0
369,8,0,0,0,0,0,0,200,300,0
369,9,0,0,0,0,0,0,200,300,0
370,0,0,0,0,0,0,0,200,300,0
370,1,0,0,0,0,0,0,200,300,0
370,2,0,0,0,0,0,0,200,300,0
370,3,0,0,0,0,0,0,200,300,0
370,4,0,0,0,0,0,0,200,300,0
370,5,0,0,0,0,0,0,200,300,0
370,6,0,0,0,0,0,0,200,300,0
370,7,0,0,0,0,0,0,200,300,0
370,8,0,0,0,0,0,0,200,300,0
370,9,0,0,0,0,0,0,200,300,0
371,0,0,0,0,0,0,0,200,300,0
371,1,0,0,0,0,0,0,200,300,0
371,2,0,0,0,0,0,0,200,300,0
371,3,0,0,0,0,0,0,200,300,0
371,4,0,0,0,0,0,0,200,300,0
371,5,0,0,0,0,0,0,200,300,0
371,6,0,0,0,0,0,0,200,300,0
371,7,0,0,0,0,0,0,200,300,0
371,8,0,0,0,0,0,0,200,300,0
371,9,0,0,0,0,0,0,200,300,0
372,0,0,0,0,0,0,0,200,300,0
372,1,0,0,0,0,0,0,200,300,0
372,2,0,0,0,0,0,0,200,300,0
372,3,0,0,0,0,0,0,200,300,0
372,4,0,0,0,0,0,0,200,300,0
372,5,0,0,0,0,0,0,200,300,0
372,6,0,0,0,0,0,0,200,300,0
372,7,0,0,0,0,0,0,200,300,0
372,8,0,0,0,0,0,0,200,300,0
372,9,0,0,0,0,0,0,200,300,0
373,0,0,0,0,0,0,0,200,300,0
373,1,0,0,0,0,0,0,200,300,0
373,2,0,0,0,0,0,0,200,300,0
373,3,0,0,0,0,0,0,200,300,0
373,4,0,0,0,0,0,0,200,300,0
373,5,0,0,0,0,0,0,200,300,0
373,6,0,0,0,0,0,0,200,300,0
373,7,0,0,0,0,0,0,200,300,0
373,8,0,0,0,0,0,0,200,300,0
373,9,0,0,0,0,0,0,200,300,0
374,0,0,0,0,0,0,0,200,300,0
374,1,0,0,0,0,0,0,200,300,0
374,2,0,0,0,0,0,0,200,300,0
374,3,0,0,0,0,0,0,200,300,0
374,4,0,0,0,0,0,0,200,300,0
374,5,0,0,0,0,0,0,200,300,0
374,6,0,0,0,0,0,0,200,300,0
374,7,0,0,0,0,0,0,200,300,0
374,8,0,0,0,0,0,0,200,300,0
374,9,0,0,0,0,0,0,200,300,0
375,0,0,0,0,0,0,0,200,300,0
375,1,0,0,0,0,0,0,200,300,0
375,2,0,0,0,0,0,0,200,300,0
375,3,0,0,0,0,0,0,200,300,0
375,4,0,0,0,0,0,0,200,300,0
375,5,0,0,0,0,0,0,200,300,0
375,6,0,0,0,0,0,0,200,300,0
375,7,0,0,0,0,0,0,200,300,0
375,8,0,0,0,0,0,0,200,300,0
375,9,0,0,0,0,0,0,200,300,0
376,0,0,0,0,0,0,0,200,300,0
376,1,0,0,0,0,0,0,200,300,0
376,2,0,0,0,0,0,0,200,300,0
376,3,0,0,0,0,0,0,200,300,0
376,4,0,0,0,0,0,0,200,300,0
376,5,0,0,0,0,0,0,200,300,0
376,6,0,0,0,0,0,0,200,300,0
376,7,0,0,0,0,0,0,200,300,0
376,8,0,0,0,0,0,0,200,300,0
376,9,0,0,0,0,0,0,200,300,0
377,0,0,0,0,0,0,0,200,300,0
377,1,0,0,0,0,0,0,200,300,0
377,2,0,0,0,0,0,0,200,300,0
377,3,0,0,0,0,0,0,200,300,0
377,4,0,0,0,0,0,0,200,300,0
377,5,0,0,0,0,0,0,200,300,0
377,6,0,0,0,0,0,0,200,300,0
377,7,0,0,0,0,0,0,200,300,0
377,8,0,0,0,0,0,0,200,300,0
377,9,0,0,0,0,0,0,200,300,0
378,0,0,0,0,0,0,0,200,300,0
378,1,0,0,0,0,0,0,200,300,0
378,2,0,0,0,0,0,0,200,300,0
378,3,0,0,0,0,0,0,200,300,0
378,4,0,0,0,0,0,0,200,300,0
378,5,0,0,0,0,0,0,200,300,0
378,6,0,0,0,0,0,0,200,300,0
378,7,0,0,0,0,0,0,200,300,0
378,8,0,0,0,0,0,0,200,300,0
378,9,0,0,0,0,0,0,200,300,0
379,0,0,0,0,0,0,0,200,300,0
379,1,0,0,0,0,0,0,200,300,0
379,2,0,0,0,0,0,0,200,300,0
379,3,0,0,0,0,0,0,200,300,0
379,4,0,0,0,0,0,0,200,300,0
379,5,0,0,0,0,0,0,200,300,0
